,Provider_Name,NPI,Medicaid_EP_Hospital_Type,Specialty,Business_Street_Address,Business_City,Business_County,Business_ZIP_Code,Business_State_Territory,Program_Year,Payment_Year,Payment_Year_Number,Payment_Criteria__Medicaid_Only,Payee_Name,Payee_NPI,Disbursement_Amount,Total_Payments,Longitude,Latitude
158,#,#,Physician,UNKNOWN,#,SAN BERNARDINO,San Bernardino,92410.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.298694,34.09684
159,#,#,Physician,UNKNOWN,#,Oakland,Alameda,94609.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.267631,37.83706
160,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
161,#,#,Nurse Practitioner,UNKNOWN,#,San Luis Obispo,San Luis Obispo,93405.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-120.665311,35.29291
162,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
163,#,#,Dentist,UNKNOWN,#,Los Banos,Merced,93635.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-120.860941,37.06396
164,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Porterville,Tulare,93257.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-119.043551,36.051565
165,#,#,Physician,UNKNOWN,#,LOS ANGELES,Los Angeles,90033.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
166,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90015.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.264951,34.03525
167,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92113.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.146861,32.70123
168,#,#,Physician,UNKNOWN,#,Santa Rosa,Sonoma,95403.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-122.729721,38.47971
169,#,#,Nurse Practitioner,UNKNOWN,#,Fresno,Fresno,93726.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-119.771821,36.78723
170,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
171,#,#,Physician,UNKNOWN,#,North Hills,Los Angeles,91343.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.463641,34.22782
172,#,#,Dentist,UNKNOWN,#,Gonzales,Monterey,93926.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-121.436851,36.51456
173,#,#,Dentist,UNKNOWN,#,Victorville,San Bernardino,92395.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.319338,34.509997
174,#,#,Physician,UNKNOWN,#,San Bernardino,San Bernardino,92410.0,California,2016.0,2018.0,1.0,AIU,#,#,21250.0,21250.0,-117.298694,34.09684
175,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94103.0,California,2016.0,2018.0,1.0,AIU,#,#,21250.0,21250.0,-122.412511,37.77994
176,#,#,Nurse Practitioner,UNKNOWN,#,San Bernardino,San Bernardino,92405.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.299451,34.13631
177,#,#,Nurse Practitioner,UNKNOWN,#,San Bernardino,San Bernardino,92410.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.298694,34.09684
178,#,#,Nurse Practitioner,UNKNOWN,#,Bell Gardens,Los Angeles,90201.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.14766,33.972751
179,#,#,Physician,UNKNOWN,#,SAN BERNARDINO,San Bernardino,92410.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.298694,34.09684
180,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-122.132641,38.00674
181,#,#,Nurse Practitioner,UNKNOWN,#,San Diego,San Diego,92103.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.164241,32.73274
182,#,#,Nurse Practitioner,UNKNOWN,#,Oakland,Alameda,94609.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.267631,37.83706
183,#,#,Nurse Practitioner,UNKNOWN,#,El Monte,Los Angeles,91731.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.045881,34.07598
184,#,#,Nurse Practitioner,UNKNOWN,#,San Pablo,Contra Costa,94806.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.338741,37.95412
185,#,#,Physician,ENDOCRINOLOGY,#,Hemet,Riverside,92543.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-116.964501,33.74959
186,#,#,Physician,INTERNAL MEDICINE,#,Yuba City,Sutter,95991.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-121.608546,39.123164
187,#,#,Physician,UNKNOWN,#,Stockton,San Joaquin,95207.0,California,2011.0,2012.0,1.0,AIU,#,#,14167.0,14167.0,-121.308231,37.99577
188,#,#,Physician,FAMILY PRACTICE,#,San Juan Capistrano,Orange,92675.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.667911,33.52338
189,#,#,Physician,PEDIATRIC MEDICINE,#,Eureka,Humboldt,95503.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-124.136201,40.78031
190,#,#,Dentist,UNKNOWN,#,Yreka,Siskiyou,96097.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.642811,41.71708
191,#,#,Physician,UNKNOWN,#,San Fernando,Los Angeles,91340.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-118.448461,34.28877
192,#,#,Physician,UNKNOWN,#,Alhambra,Los Angeles,91801.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.123381,34.08502
193,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90012.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-118.240041,34.06267
194,#,#,Physician,UNKNOWN,#,Huntington Park,Los Angeles,90255.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.21166,33.972787
195,#,#,Dentist,UNKNOWN,#,Redwood Valley,Mendocino,95470.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-123.206451,39.24352
196,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Oakland,Alameda,94601.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
197,#,#,Physician,FAMILY PRACTICE,#,Santa Rosa,Sonoma,95407.0,California,2015.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-122.749221,38.42782
198,#,#,Physician,UNKNOWN,#,Santa Maria,Santa Barbara,93454.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-120.431051,34.93637
199,#,#,Physician,PEDIATRIC MEDICINE,#,Madera,Madera,93638.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-119.800418,36.884409
200,#,#,Nurse Practitioner,UNKNOWN,#,Vista,San Diego,92084.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.228631,33.20959
201,#,#,Physician,FAMILY PRACTICE,#,Santa Rosa,Sonoma,95401.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-122.743541,38.44042
202,#,#,Physician,PSYCHIATRY,#,Oakland,Alameda,94602.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.231231,37.7989
203,#,#,Physician,UNKNOWN,#,Laguna Beach,Orange,92651.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.742169,33.499663
204,#,#,Physician,FAMILY PRACTICE,#,Alhambra,Los Angeles,91803.0,California,2015.0,2017.0,5.0,MU,#,#,8500.0,63750.0,-118.132721,34.07831
205,#,#,Physician,UNKNOWN,#,Monterey,Monterey,93940.0,California,2014.0,2015.0,1.0,AIU,#,#,14166.67,14166.67,-121.863381,36.58679
206,#,#,Physician,UNKNOWN,#,French Camp,San Joaquin,95231.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.282211,37.88655
207,#,#,Physician,INTERNAL MEDICINE,#,Los Angeles,Los Angeles,90033.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.216411,34.05103
208,#,#,Physician,DIAGNOSTIC RADIOLOGY,#,Turlock,Stanislaus,95382.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-120.837571,37.51412
209,#,#,Nurse Practitioner,UNKNOWN,#,Brawley,Imperial,92227.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-115.528548,32.978571
210,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
211,#,#,Physician,GENERAL PRACTICE,#,Cathedral City,Riverside,92234.0,California,2015.0,2016.0,3.0,MU,#,#,8500.0,38250.0,-116.474161,33.81601
212,#,#,Physician,UNKNOWN,#,North Hills,Los Angeles,91340.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.463553,34.228153
213,#,#,Dentist,UNKNOWN,#,Westminster,Orange,92683.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.956161,33.7374
214,#,#,Physician,UNKNOWN,#,Ventura,Ventura,93003.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-119.251951,34.27648
215,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94143.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-122.457412,37.763652
216,#,#,Physician,ANESTHESIOLOGY,#,TORRANCE,Los Angeles,90502.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
217,#,#,Physician,GASTROENTEROLOGY,#,Corona,Riverside,92882.0,California,2011.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.568821,33.86977
218,#,#,Physician,UNKNOWN,#,Santa Barbara,Santa Barbara,93110.0,California,2013.0,2014.0,3.0,MU,#,#,8500.0,38250.0,-119.761261,34.43974
219,#,#,Physician,UNKNOWN,#,Corcoran,Kings,93212.0,California,2014.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-119.563141,36.09954
220,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Porterville,Tulare,93257.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-119.043551,36.051565
221,#,#,Physician,UNKNOWN,#,Colton,San Bernardino,92324.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.3528,34.072973
222,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Fullerton,Orange,92832.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.939851,33.85992
223,#,#,Dentist,UNKNOWN,#,San Jose,Santa Clara,95132.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.887371,37.40707
224,#,#,Physician,PSYCHIATRY,#,Ventura,Ventura,93003.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-119.239532,34.276312
225,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90008.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.334581,34.01582
226,#,#,Physician,PSYCHIATRY,#,Diamond Bar,Los Angeles,91765.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.810395,34.002025
227,#,#,Physician,UNKNOWN,#,Oakland,Alameda,94606.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.242663,37.780389
228,#,#,Physician,UNKNOWN,#,Riverside,Riverside,92503.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.460699,33.917058
229,#,#,Physician,UNKNOWN,#,Port Hueneme,Ventura,93041.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-119.196421,34.147825
230,#,#,Physician,PEDIATRIC MEDICINE,#,Carson,Los Angeles,90746.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-118.257531,33.84017
231,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92123.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,22667.0,-117.122761,32.81208
232,#,#,Physician,UNKNOWN,#,Pomona,Los Angeles,91767.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-117.751371,34.09607
233,#,#,Physician,PEDIATRIC MEDICINE,#,Sacramento,Sacramento,95817.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.447843,38.550184
234,#,#,Physician,UNKNOWN,#,Westminster,Orange,92683.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.954623,33.736904
235,#,#,Physician,PEDIATRIC MEDICINE,#,North Hollywood,Los Angeles,91606.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-118.398531,34.18702
236,#,#,Physician,UNKNOWN,#,San Bernardino,San Bernardino,92404.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-117.279441,34.13492
237,#,#,Physician,INTERNAL MEDICINE,#,Fairfield,Solano,94535.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.960699,38.26802
238,#,#,Physician,INTERNAL MEDICINE,#,Westminster,Orange,92683.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-117.95481,33.739533
239,#,#,Physician,UNKNOWN,#,Ukiah,Mendocino,95482.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-123.209421,39.13699
240,#,#,Dentist,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.132641,38.00674
241,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90804.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-118.14586,33.788904
242,#,#,Dentist,UNKNOWN,#,Lake Forest,Orange,92630.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.704801,33.61762
243,#,#,Nurse Practitioner,UNKNOWN,#,La Habra,Orange,90631.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.960821,33.92759
244,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Fremont,Alameda,94538.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-121.982521,37.54966
245,#,#,Physician,UNKNOWN,#,NIPOMO,San Luis Obispo,93444.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-120.498731,35.02699
246,#,#,Physician,UNKNOWN,#,Bellflower,Los Angeles,90706.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.116189,33.872858
247,#,#,Physician,FAMILY PRACTICE,#,Oakland,Alameda,94601.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
248,#,#,Dentist,UNKNOWN,#,Roseville,Placer,95661.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.251841,38.74191
249,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-122.132641,38.00674
250,#,#,Dentist,UNKNOWN,#,Oakland,Alameda,94601.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
251,#,#,Physician,OPTOMETRY,#,Oakland,Alameda,94601.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
252,#,#,Physician,UNKNOWN,#,Corona,Riverside,92882.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.567901,33.873736
253,#,#,Certified Nurse - Midwife,UNKNOWN,#,Encinitas,San Diego,92024.0,California,2015.0,2016.0,5.0,MU,#,#,8500.0,55250.0,-117.293951,33.03757
254,#,#,Nurse Practitioner,CERTIFIED NURSE MIDWIFE,#,Bakersfield,Kern,93306.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.969811,35.38221
255,#,#,Physician,UNKNOWN,#,Santa Barbara,Santa Barbara,93110.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,46750.0,-119.759081,34.44234
256,#,#,Physician,UNKNOWN,#,Reedley,Fresno,93654.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-119.43241,36.604156
257,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Yreka,Siskiyou,96097.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-122.646481,41.71822
258,#,#,Physician,PEDIATRIC MEDICINE,#,Orange,Orange,92868.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.865551,33.78152
259,#,#,Physician,PSYCHIATRY,#,Long Beach,Los Angeles,90806.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.189911,33.79328
260,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
261,#,#,Nurse Practitioner,UNKNOWN,#,Orange,Orange,92866.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-117.836501,33.77678
262,#,#,Dentist,UNKNOWN,#,Santa Ana,Orange,92706.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.869401,33.75596
263,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90007.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.275701,34.02354
264,#,#,Dentist,UNKNOWN,#,Westminster,Orange,92683.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.953711,33.74529
265,#,#,Dentist,UNKNOWN,#,Inglewood,Los Angeles,90302.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.356411,33.97589
266,#,#,Physician,PEDIATRIC MEDICINE,#,Orange,Orange,92868.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.865551,33.78152
267,#,#,Physician,FAMILY PRACTICE,#,Los Angeles,Los Angeles,90015.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-118.259536,34.028564
268,#,#,Dentist,UNKNOWN,#,Norwalk,Los Angeles,90650.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.082241,33.90337
269,#,#,Dentist,UNKNOWN,#,Parlier,Fresno,93648.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-119.544824,36.604831
270,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90001.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.250381,33.97509
271,#,#,Nurse Practitioner,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.151331,32.7981
272,#,#,Physician,UNKNOWN,#,San Pedro,Los Angeles,90731.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-118.295781,33.73632
273,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90002.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.245341,33.9427
274,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
275,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Anaheim,Orange,92804.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.994451,33.82454
276,#,#,Physician,FAMILY PRACTICE,#,Merced,Merced,95340.0,California,2013.0,2014.0,3.0,MU,#,#,8500.0,38250.0,-120.496594,37.288236
277,#,#,Dentist,UNKNOWN,#,Guerneville,Sonoma,95446.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.998411,38.50273
278,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Palo Alto,Santa Clara,94304.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-122.175211,37.43622
279,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94103.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.405021,37.78231
280,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,PHYSICIAN ASSISTANT,#,Costa Mesa,Orange,92627.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-117.926381,33.63273
281,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
282,#,#,Dentist,UNKNOWN,#,Bloomington,San Bernardino,92316.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.419351,34.07142
283,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-122.405371,37.75529
284,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90029.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.281431,34.09559
285,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Los Angeles,Los Angeles,90011.0,California,2015.0,2016.0,5.0,MU,#,#,8500.0,55250.0,-118.256861,34.00311
286,#,#,Physician,UNKNOWN,#,LOS ANGELES,Los Angeles,90015.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.264951,34.03525
287,#,#,Nurse Practitioner,UNKNOWN,#,Oakland,Alameda,94619.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.182671,37.79837
288,#,#,Dentist,UNKNOWN,#,Coachella,Riverside,92236.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-116.184513,33.691814
289,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92103.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-117.161331,32.75042
290,#,#,Physician,PEDIATRIC MEDICINE,#,Madera,Madera,93638.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-119.800418,36.884409
291,#,#,Dentist,UNKNOWN,#,Fresno,Fresno,93726.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-119.771711,36.80524
292,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-122.132641,38.00674
293,#,#,Dentist,UNKNOWN,#,Suite 3,San Mateo,94061.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.229236,37.466084
294,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90022.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.160391,34.03301
295,#,#,Physician,UNKNOWN,#,Santa Cruz,Santa Cruz,95060.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-122.028841,36.97506
296,#,#,Physician,UNKNOWN,#,Colton,San Bernardino,92324.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.350971,34.07316
297,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
298,#,#,Physician,FAMILY PRACTICE,#,North Hollywood,Los Angeles,91605.0,California,2013.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-118.413825,34.194221
299,#,#,Nurse Practitioner,UNKNOWN,#,San Diego,San Diego,92111.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-117.157191,32.83336
300,#,#,Physician,UNKNOWN,#,San Fernando,Los Angeles,91340.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.438081,34.28526
301,#,#,Physician,UNKNOWN,#,Colton,San Bernardino,92324.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.350971,34.07316
302,#,#,Dentist,UNKNOWN,#,Maywood,Los Angeles,90270.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.186127,33.983779
303,#,#,Dentist,UNKNOWN,#,Monterey Park,Los Angeles,91754.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.129626,34.062379
304,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
305,#,#,Physician,UNKNOWN,#,Loma Linda,San Bernardino,92354.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-117.263601,34.04968
306,#,#,Nurse Practitioner,PHYSICIAN ASSISTANT,#,Lakeside,San Diego,92040.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-116.920651,32.86128
307,#,#,Physician,UNKNOWN,#,Sacramento,Sacramento,95816.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-121.466661,38.56557
308,#,#,Physician,UNKNOWN,#,Van Nuys,Los Angeles,91405.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-118.464231,34.19445
309,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Yreka,Siskiyou,96097.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.642811,41.71708
310,#,#,Physician,UNKNOWN,#,Stockton,San Joaquin,95210.0,California,2011.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.285551,38.00375
311,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92123.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,46750.0,-117.122761,32.81208
312,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
313,#,#,Physician,INTERNAL MEDICINE,#,Modesto,Stanislaus,95355.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,63750.0,-120.956291,37.66315
314,#,#,Physician,UNKNOWN,#,Vacaville,Solano,95687.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-121.953291,38.36432
315,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90002.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-118.245341,33.9427
316,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90095.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.446601,34.06519
317,#,#,Physician,UNKNOWN,#,Riverside,Riverside,92503.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-117.436171,33.92678
318,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.151331,32.7981
319,#,#,Physician,UNKNOWN,#,Castro Valley,Alameda,94546.0,California,2015.0,2016.0,4.0,MU,#,#,8500.0,46750.0,-122.087931,37.69829
320,#,#,Physician,UNKNOWN,#,Temecula,Riverside,92590.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,63750.0,-117.159981,33.51426
